timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg
2020-11-08 22:03:56,war,"This. As important as laying wreathes and wearing poppies. A reminder of the reality. Trenches, guns and death. #war",,,1,KateLeeComms,UK,"3,175","2,173",0,war,war
2020-11-08 22:01:38,war,"Tour #Scotland travel Blog video of the #War #Memorial on ancestry, genealogy, family history visit to #Abernethy, #Perthshire Including; James Arthur, John Berry, Private; Charles Clark, Private; John Clark, Lieutenant; George Clow #LestWeForget https://tour-scotland-photographs.blogspot.com/2013/11/tour-scotland-photograph-video-war.html…",,3,8,tourscotland,Scotland,50.6K,63.1K,0,Scotland War Memorial Abernethy Perthshire LestWeForget,scotland war memorial abernethy perthshire lest we forget
2020-11-08 21:52:48,war,"Proud of our program, coaches, ; #BRONCOS this weekend  Freshmen ; JV kicked us off Saturday morning with a 42-14 #WIN ; a 40-6 #WIN respectively; capped off by our Varsity with a 63-14 #WIN  Proud of your work #TCC #WAR #RIDEOUT20 @NISDBrandeis @BroncosBrandeis",2.0,6,44,dbranscom,"Helotes, TX","1,158","1,920",0,BRONCOS WIN WIN WIN TCC WAR RIDEOUT20,broncos winwinwintccwarrideout20
2020-11-08 21:48:45,war,Satellite Surveillance Companies Are Invading Our Privacy #War 11/08/2020,,,,TheSonOfLuis,Up NORTH,41,1,0,War,war
2020-11-08 21:42:59,war,"New episode dropping tomorrow.
----------
#parler #parlerusa #politics #political #podcast #podcasts #liberty #freedom #constitution #biden #trump #biden2020 #trump2020 #election #election2020 #left #right #conservative #liberal #democrat #republican #civilwar #war #fraud #vote",,1,1,Galloway_Inst,,84,38,0,parler parlerusa politics political podcast podcasts liberty freedom constitution biden trump biden2020 trump2020 election election2020 left right conservative liberal democrat republican civilwar war fraud vote,parler parler usa politics political podcast podcasts liberty freedom constitution biden trumpbiden2020trump2020 election election 2020 left right conservative liberal democrat republican civil war war fraud vote
2020-11-08 21:38:40,war,"#TrumpWon
#JoeBidenIsNotPresident 
#Resist 
#War",,,,GrumpyKatKat801,Sunnyvale Trailer Park,772,504,0,TrumpWon JoeBidenIsNotPresident Resist War,trump won joe biden is not president resist war
2020-11-08 21:38:19,war,"• #FREE for Remembrance Sunday two award-winning tales of love and #war. Touching the Wire - the women of Auschwitz, and The Dandelion Clock - lovers torn apart by WW1. 'Outstanding storyteller' Grab them now at https://amazon.com/dp/B07FW8LBXN?tag=7654-20… and http://mybook.to/TouchingtheWire",,5,3,book_tribe,"Here, There and Everywhere",38.6K,56.9K,0,FREE war,free war
2020-11-08 21:35:54,war,"https://thenationalpulse.com/politics/pennsylvania-vote-anomalies/…
#JoeBidenIsNotPresident 
#Resist 
#War",,,,GrumpyKatKat801,Sunnyvale Trailer Park,772,504,0,JoeBidenIsNotPresident Resist War,joe biden is not president resist war
2020-11-08 21:31:29,war,"We will be feasting on the TEARS of the LEFT. WAR IS HELL.

#TrumpWon
#War
#MAGA2020 
#KAG2020 
#WWG1WGAWORLDWIDE",1.0,,1,NickPer89556056,,925,902,0,TrumpWon War MAGA2020 KAG2020 WWG1WGAWORLDWIDE,trump won warm aga2020kag2020wwg1wga worldwide
2020-11-08 21:14:45,war,"""Since #Trump took over at the #OvalOffice in 2017, he has never once taken the #US to #war"", writes Mukhtar Mastar about A Trump Defeat: ‘Will be a sad day for the #Muslim world’.

READ MORE:",3.0,5,18,zahacktanvir,"Dammam, Kingdom of Saudi Arabi",857,"4,423",0,Trump OvalOffice US war Muslim,trump oval office us war muslim
2020-11-08 21:08:45,war,"Does it seem like this #ExtremeGen will not be #Happy 
Until there is #War ... only then will they #AppreciateThePoppy ?",,,,jodijeannine,"Canada
Intl
LivWrkTrvld",58.2K,53.1K,0,ExtremeGen Happy War AppreciateThePoppy,extreme gen happy war appreciate the poppy
2020-11-08 21:05:25,war,"New episode! Share and Subscribe! #ElectionResults2020 #VoterFraud #Trump2020 #COVID1984 #AEWFullGear ; more. No #Top10 we cast #StarWars Cloud City ; your questions. 
#Podernfamily #Podcast #AntiPC #PodcastPulse @Podcast_Genie @PodcastHQ #WAR
Link: https://inconclusivebreakdown.libsyn.com/episode-336-chaos-actual…",1.0,5,5,InconclusivePod,"Indianapolis, IN and Nashville, TN","2,079","1,772",0,ElectionResults2020 VoterFraud Trump2020 COVID1984 AEWFullGear Top10 StarWars Podernfamily Podcast AntiPC PodcastPulse WAR,election results 2020voterfraudtrump2020c ovid1984aewfullgeartop10 star wars poder n family podcast anti pc podcast pulse war
2020-11-08 21:04:31,war,"New @InconclusivePod  #ElectionResults2020 #VoterFraud #Trump2020 #COVID1984 #AEWFullGear ; more. No #Top10 we cast #StarWars Cloud City ; your questions. 
#Podernfamily #Podcast #AntiPC #PodcastPulse @Podcast_Genie @PodcastHQ #WAR
Link: https://inconclusivebreakdown.libsyn.com/episode-336-chaos-actual…",,1,3,cyborgsumo,The 615,"2,482","1,063",0,ElectionResults2020 VoterFraud Trump2020 COVID1984 AEWFullGear Top10 StarWars Podernfamily Podcast AntiPC PodcastPulse WAR,election results 2020voterfraudtrump2020c ovid1984aewfullgeartop10 star wars poder n family podcast anti pc podcast pulse war
2020-11-08 20:38:58,war,"We see that this is a #WAR against #evil.

We KNOW #TheLight will #win.

We know we #FollowersOfTheLight  LOVE you @realDonaldTrump 

Together we will #Triumph   #GOD Bless America",,,,knkcattle,"Montana, USA",14.4K,14.9K,0,WAR evil TheLight win FollowersOfTheLight Triumph GOD,war evil the light win followers of the light triumph god
2020-11-08 20:25:36,war,#war Let there be no more as hawks rise around the world.,,,,ChrisEgginton,"Brisbane, Queensland","2,890","2,187",0,war,war
2020-11-08 20:19:07,war,"Se un po' conosco la strategia #QAnon, #Trump, che ne è il capo americano, vuole sollevarli all'eversione armata. 
Ma non ce la fa. Una cosa è sparare quattro cazzate su twitter (e comunque farci credere milioni di persone), un'altra è rischiare una fucilata. #infowar is not #war",,2,5,MaxRibaudo,Roma,954,611,0,QAnon Trump infowar war,q a non trump info war war
2020-11-08 19:37:44,war,#WAR #StopTheSteal,,,,sassyandcowgirl,Red-Hip-Cowgirl in Blue State,"7,217","6,781",0,WAR StopTheSteal,war stop the steal
2020-11-08 19:25:21,war,Guerre. #War,,3,10,WeatheredHype,Quebec,"4,936","2,833",0,War,war
2020-11-08 19:14:53,war,Great joy in #Aden for the victory of #Democratic candidate #BidenHarris2020 in the #AmericanElection .The reason for the joy is the #Yemenis believe that the elected president will end the ongoing #war in the country since 6 years!!! #Election2020results #Elections2020 #Warzone,1.0,,1,AlaaIsam,SouthYemen - Aden,962,"3,198",0,Aden Democratic BidenHarris2020 AmericanElection Yemenis war Election2020results Elections2020 Warzone,aden democratic bidenharris2020 american election yemenis war election 2020resultselections2020 warzone
2020-11-08 19:11:11,war,"We can't #afford another #war cause that would be our #annihilation if we #destroy #nature it would #result in the same #fate unable to #reach #unity and #peace there must be #nojudgement, #respect, #equality, #honesty and #peace.",1.0,,,R_E_D_Knight,Belgium,39,1,0,afford war annihilation destroy nature result fate reach unity peace nojudgement respect equality honesty peace,afford war annihilation destroy nature result fate reach unity peace no judgement respect equality honesty peace
2020-11-08 18:54:34,war,"#Ethiopia is torn apart by this sensless #war between ‘brothers’. This discord cannot be settled on the battlefields, but must be solved through negotiations. #TPLF is reportedly ready for talks, but @AbiyAhmedAli rejects so far all international initiatives to negotiate.",,,,KasanFtwi,,160,14,0,Ethiopia war TPLF,ethiopia war tplf
2020-11-08 18:32:48,war,Why We Fight: The Battle of China. Watch it now on Guidedoc. Link in the bio. #documentaries #docs #documentary #documentaryfilm #WWII #war #china,,,1,GuideDoc,Curated Documentaries,176,11.8K,0,documentaries docs documentary documentaryfilm WWII war china,documentaries docs documentary documentary film wwii war china
2020-11-08 18:31:35,war,# #war #supremAUTIST #4CHAN #KEK #PEPE #FROG,1.0,2,2,acio3301,1-819-383-3001 text worldwide,386,151,0,war supremAUTIST 4CHAN KEK PEPE FROG,war suprema utist4chankekpepefrog
2020-11-08 18:20:52,war,"#Ethiopia is torn apart by this sensless #war between ‘brothers’. This discord cannot be settled on the battlefields, but must be solved through negotiations. #TPLF is reportedly ready for talks, but @AbiyAhmedAli rejects so far all international initiatives to negotiate.",65.0,154,237,KjetilTronvoll,Oslo - Addis Ababa - Zanzibar,"1,419",21.1K,0,Ethiopia war TPLF,ethiopia war tplf
2020-11-08 18:15:20,war,"Now its more clear that World War 3 will be played in US territory only
#WAR #USElectionResults2020 #TrumpVsBidenFight",,,1,BleedBlueAmol,"Mumbai, India",281,342,0,WAR USElectionResults2020 TrumpVsBidenFight,war us election results 2020trumpvsbiden fight
2020-11-08 18:07:57,war,"The enemy of my enemy is my friend: this is how the #Eritrean dictator Isaias Afewerki (in)directly supports the #Ethiopian Prime Minister @AbiyAhmedAli in his current #civil #war. #Yiakl 

@Union_Africaine and @UN should not be interested in this conflict!",1.0,,,SamsonYemane,Suisse,857,468,0,Eritrean Ethiopian civil war Yiakl,eritrean ethiopian civil war yi akl
2020-11-08 17:54:27,war,@realDonaldTrump LITTLE FUN FACT! TRUMP LOST ON PURPOSE! NOW ALL OF HIS LOYAL FOLLOWERS WILL FOLLOW HIM TO MEXICO! DEPORT ALL THE ILLEGALS! AND BUILD THE WALL WITH MEXICAN MONEY! #TrumpIsMyPresident #MAGA #war,,,1,tprice4224,"Lehi, UT",131,6,0,TrumpIsMyPresident MAGA war,trump is my president maga war
2020-11-08 17:33:37,war,Today we are overcoming the most difficult and decisive day during this #war started by #Azerbaijan and #Turkey with all their #terrorist’s!!! #Shushi is #strong! #Armenian soldiers are the bravest!! Our strategists are the #strongest! We Will Win!,,,4,ArmineUdumyan,Yerevan,88,155,0,war Azerbaijan Turkey terrorist Shushi strong Armenian strongest,war azerbaijan turkey terrorists hush i strong armenian strongest
2020-11-08 17:29:23,war,"#LiveStreaming on #twitch in 30 minutes, 10:00 AM PDT: Open Discussion on #CurrentEvents: #News, #Politics, #Economics ; more 

#ASMR #war #history #Armenia #NagornoKarabakh #elections #FreeAssange #JulianAssange #economy #JoeBidenKamalaHarris2020 #Trump",,,1,chycho,Canada,455,674,0,LiveStreaming twitch CurrentEvents News Politics Economics ASMR war history Armenia NagornoKarabakh elections FreeAssange JulianAssange economy JoeBidenKamalaHarris2020 Trump,live streaming twitch current events news politics economics as mr war history armenia nagorno karabakh elections free assange julian assange economy joebidenkamalaharris2020 trump
2020-11-08 17:19:08,war,#Ethiopia #Kenya #Africa #war,,,1,Amanuel2004,Qingdao,37,34,0,Ethiopia Kenya Africa war,ethiopia kenya africa war
2020-11-08 17:14:32,war,"Les journalistes se font emprisonner en Azerbaïdjan. Leurs messages sur leur agression du Karabagh ne sont pas crédibles.
#StandUp4HumanRights, #HumanRights, #Justice, #War, #terrorists, #Europe
https://lexpansion.lexpress.fr/actualites/1/actualite-economique/azerbaidjan-une-journaliste-condamnee-a-7-ans-et-demi-de-prison_1711482.html…",,1,1,JCLad75,,21,6,0,StandUp4HumanRights HumanRights Justice War terrorists Europe,stand up 4 human rights human rights justice war terrorists europe
2020-11-08 17:09:47,war,"Breitbart lost me when Andrew was murdered.
He had info on Obama that possibly could have headed or stalled a lot of this DS control over past decade.
Instead those that took over didn’t have the strength that Andrew had. Cowards by not exposing what Andrew died for.
#WAR",,1,3,WolfeGlenda,,"7,204","6,590",0,WAR,war
2020-11-08 16:54:56,war,"Menin Gate Memorial to the Missing is a #war #memorial in Ypres, Belgium, dedicated to the British and Commonwealth soldiers who were killed in the #Ypres Salient of World War I and whose graves are unknown. #photooftheday #blackandwhite #photography #photo #Belgium #Britain",,,2,spacejunky2,"Rhyl, Denbighshire North Wales",270,125,0,war memorial Ypres photooftheday blackandwhite photography photo Belgium Britain,war memorial ypres photo of the day blackandwhite photography photo belgium britain
2020-11-08 16:54:34,war,"İngiltere, Almanya ve İtalya 'da onbinlerce kişilik kitleler polisle çatışıyor. Dünya Savaşı başlıyor. Geliyor gelmekte olan... #Covid19 #world #war",,,,umuten16,,695,221,0,Covid19 world war,covid19 world war
2020-11-08 16:52:25,war,"LEST WE FORGET Remembrance Day : Armistice commemorations #rememberanceday2020 #veteransday #memorialday
.
#soldiers #worldwar1 #music #ww1 #actor #singer #war #london #poppy #theroyalfamily #armistice #share #director #writer #conflict #ninakristofferson #veterans",,5,12,ninaspage,,"2,885","3,103",0,rememberanceday2020 veteransday memorialday soldiers worldwar1 music ww1 actor singer war london poppy theroyalfamily armistice share director writer conflict ninakristofferson veterans,rememberance day2020 veterans day memorial day soldiers world war 1musicww1 actor singer war london poppy the royal family armistice share director writer conflict nina kristofferson veterans
2020-11-08 16:47:01,war,New blog entry for November: I'M RIGHT @ http://clausmikosch.blogspot.com/2020/11/im-right.html… Or could I be wrong? #change #commonground #opinions #divide #agree #rightwrong #war #fighting #Elections2020 #climatecrisis #Covid_19  #peace #together #constructive #respectful,,,,ClausMikosch,,37,67,0,change commonground opinions divide agree rightwrong war fighting Elections2020 climatecrisis Covid_19 peace together constructive respectful,change common ground opinions divide agree right wrong warfighting elections 2020climatecrisiscovid19 peace together constructive respectful
2020-11-08 16:41:45,war,"#Journalists from countries in #crisis or #war, can apply to stay in Berlin for three months, with travel, an apartment, a living stipend, and transport. #scholarship #refuge #Asylum   https://reporter-ohne-grenzen.de/en/scholarships/the-rest-and-refuge-scholarship/call-application…",,,,zabrinskyy,"London, England",511,138,0,Journalists crisis war scholarship refuge Asylum,journalists crisis war scholarship refuge asylum
2020-11-08 16:26:24,war,#War,,,,SoulWarriorVIBE,In The Mirror/On A Bridge,155,"1,498",0,War,war
2020-11-08 16:24:59,war,#WAR,,,,CitizenOregon,,194,17,0,WAR,war
2020-11-08 15:57:20,war,"Печально наблюдать, что премьер-министр #Ethiopia отвергает #dialouge и #reconciliation для разрешения того, что по сути является # политическим разногласием, и вместо этого выбрал путь #war. #Россия",,,,Abe01507553,,123,32,0,Ethiopia dialouge reconciliation war Россия,ethiopia dialouge reconciliation war
2020-11-08 15:26:37,war,"Afghanistan conflict: Fighting for a future in a war without end via @BBCNews 
https://bbc.com/news/world-asia-54840977…
#Afghanistan #US #UK #NATO #UN #war #conflicts #politics #diplomacy #negotiations #WelfareWar #EndlessWar #HowDoesThisEnd #WhatsThePlan #veterans #2020election #Congress",,,,ChuckDalldorf,,"4,534","4,331",0,Afghanistan US UK NATO UN war conflicts politics diplomacy negotiations WelfareWar EndlessWar HowDoesThisEnd WhatsThePlan veterans 2020election Congress,afghanistan us uk nato un war conflicts politics diplomacy negotiations welfare war endless war how does this end whats the plan veterans 2020 election congress
2020-11-08 15:19:33,war,"#new #watch #new #style #warzone #war #military #colour #amazing #amazfittrex #xiaomi 
Mi nuevo reloj para el dia a dia ""amazfit t rex"" https://instagram.com/p/CHVaWS7nwPX/?igshid=15efpdsryzo81…",,,,MotoXmaxter,,128,35,0,new watch new style warzone war military colour amazing amazfittrex xiaomi,new watch new style warzone war military colour amazing amazfittrexxiaomi
2020-11-08 15:10:35,war,Our residents admiring our lovely  Remembrance display with photographs of some residents and staff members families in their war uniforms #RemembranceSunday #Soldiers #carehome #war #poppies,,,6,SilkCourtAH,London,40,63,0,RemembranceSunday Soldiers carehome war poppies,remembrance sunday soldiers care home war poppies
2020-11-08 15:07:03,war,#Worlds #ARMY #RT Global insight in 1 hand site:Will we face #worldwar3 or a #war less boring place as Fukayama says http://bit.ly/SesVJ7,,,,TopMostShop,UK,"4,647","3,368",0,Worlds ARMY RT worldwar3 war,world sarmyrtworldwar3war
2020-11-08 15:01:32,war,"""For First Lt. Vivian ""Millie"" Bailey, age is nothing but a number! The 102-year-old World #War II #veteran recently proved that's the case when she completed a task on her #bucketlist by going on ""a parachute jump"" in #Maryland.""",,,1,ALCOSales,"Burr Ridge, IL","1,077",865,0,War veteran bucketlist Maryland,war veteran bucket list maryland
2020-11-08 15:01:28,war,"#EpicGames ongoing since partystart Wu-hu
#Soviets #Germany #US
#ComeOutToPlay

#HeroesnGenerals

#War 1019

WTF i lost agan in morning 40k wfs to Soviets  offensive arround #Balkan crossing ~ we lost more then 20k Brave Heroes and Generals.

But we payed back @ Budapest area",2.0,,,FanOfSupaGame,Berlin,593,93,0,EpicGames Soviets Germany US ComeOutToPlay HeroesnGenerals War Balkan,epic games soviets germany us come out to play heroes n generals war balkan
2020-11-08 14:57:49,war,"Former #US Marine Corps,  Allen Nelson talk about #Peace and #War http://bit.ly/2y9OloY #USA #terrorism #terrorist #nuclear #ICan",,,,Puddince_Macka,,983,232,0,US Peace War USA terrorism terrorist nuclear ICan,us peace war usa terrorism terrorist nuclear i can
2020-11-08 14:48:30,war,"I would, but we don’t need it; we know @POTUS won! #BidenCorruption #BidenScandalAintGoingAway #Bidenisnotmypresident #TRUMP2020ToSaveAmerica #Trump2020Lanslide #ProtectTheVote #CountEveryLegalVote #hammerscorecard #TwitterCensorship #Watermark #war",,,2,Dev_Deveraux,"Westlake, OH","2,054","1,834",0,BidenCorruption BidenScandalAintGoingAway Bidenisnotmypresident TRUMP2020ToSaveAmerica Trump2020Lanslide ProtectTheVote CountEveryLegalVote hammerscorecard TwitterCensorship Watermark war,biden corruption biden scandal a int going away biden is not my president trump2020 to save america trump2020lan slide protect the vote count every legal vote hammer scorecard twitter censorship watermark war
2020-11-08 14:30:10,war,#STOP the #war against #Tigrai,,,,AwetMana,,158,21,0,STOP war Tigrai,stop war tigra i
2020-11-08 14:28:31,war,"พี่รู้ตัวไหมว่าพี่เป็นทุกอย่างให้นี่เลย เป็นกำลังใจ เป็นรอยยิ้ม เป็นความสดใส และอีกมากๆๆมากมายในชีวิตอ่ะ ทุกวันนี้เวลาเหนื่อยเวลาท้อกับทุกปัญหา พอมาเจอคลิปพี่ ยิ้มของพี่ กลับทำให้มีกำลังใจมากมายเลย 
#warwanarat𓃠 #war #เฮียวอร์ #YINWAR @warwanarat",,,2,spwaa_,,50,51,0,warwanarat𓃠 war เฮ YINWAR,war wan a rat wary in war
2020-11-08 14:22:11,war,@JoeBiden Can you answer 1Important question- Which position #USA will take at #War #Criminal Non State zionistic #Occupant /israhell Occupating #Palestina since 1946y ; war crimes since 1897y- Can you stop #us donation 2/srahell #EachDay 10.5mil. USD? @NancySinatra @noamchomskyT,1.0,2,,VoigemastVirgo,#BDS #Estland #Eesti latin:estonia/ #Palastina 3500y. #Petra #Jordan #Hebron #Gaza #Palestine* WipeOffisrahell+Us+Uk+Fra+Ger #NoLeadersWorld,64,239,0,USA War Criminal Occupant Palestina us EachDay,usa war criminal occupant palestina us each day
2020-11-08 14:20:35,war,"È iniziato il dibattito degli esperti presidenziali su chi ha fatto più guerre....

#personaggetto #biden2020 #trump2020 #obama #BidenPresident #guerra #war #America",,,1,AltieriNicola65,,189,79,0,personaggetto biden2020 trump2020 obama BidenPresident guerra war America,persona ggettobiden2020trump2020 obama biden president guerra war america
2020-11-08 13:55:03,war,"""A History Man's Past, Pt 1: Other People's Wars"" by John Tognolini
#history #war #Australia
http://independentauthornetwork.com/john-tognolini.html…
#ian1 #iartg #mustread @johnnytogs",,,,AuthorNetwork,On line,161.5K,200.9K,0,history war Australia ian1 iartg mustread,history war australia ian1iartg must read
2020-11-08 13:49:58,war,Remember those brave soldiers who lay down their lives to allow us to live now with a run through Hyde park #family #war #rememberanceday https://instagram.com/p/CHVQGMDBrHv/?igshid=1i9811paxhewy…,,,8,parkrun_s,,52,39,0,family war rememberanceday,family war rememberance day
2020-11-08 13:44:48,war,We shall remember them  #lestweforget #remembranceday #remembrance #remember #sacrifice #lostsouls #soldiers #war #ww1 #ww2 #freedom https://instagram.com/p/CHVPgTKHiOR/?igshid=1kuhvw52gnn7a…,,,,JudyArt1105,"Hornsea, England",278,49,0,lestweforget remembranceday remembrance remember sacrifice lostsouls soldiers war ww1 ww2 freedom,lest we forget remembrance day remembrance remember sacrifice lost souls soldiers warww1ww2 freedom
2020-11-08 13:40:14,war,"Rita, from our Billingham Activity Group, wrote and recited from memory, a poem about War. Please take 2 minutes out of your day to listen to her poem.
#RemembranceDay #Remembrance #LestWeForget #Poppy #War #Dementia #Caregivers  #Health #Memory #DementiaAwareness #DementiaF…",,,,YAH_ULO,"St John's, Durham Rd, Stockton",55,99,0,RemembranceDay Remembrance LestWeForget Poppy War Dementia Caregivers Health Memory DementiaAwareness DementiaF,remembrance day remembrance lest we forget poppy war dementia caregivers health memory dementia awareness dementia f
2020-11-08 13:38:27,war,"Call of Duty Black Ops Cold War, PlayStation Exclusive Bonuses Increase and PC / Xbox Fans Are Enraged #Call #Duty #Black #Ops #Cold #War #PlayStation #Exclusive #Bonuses #Increase #Xbox #Fans&nbsp;#Enraged",,,1,SamagameC,,110,105,0,Call Duty Black Ops Cold War PlayStation Exclusive Bonuses Increase Xbox Fans Enraged,call duty black ops cold war playstation exclusive bonuses increase xbox fans enraged
2020-11-08 13:31:28,war,"Turkey-backed Azerbaijan making hay while the sun shines?

Apparently, in light of Russia, either a Biden-Harris or Trump-Pence victory provides a positive signal for escalation against Armenia.
#SundayMorning #war #conflict #military",,,,RobersonDetrick,,96,12,0,SundayMorning war conflict military,sunday morning war conflict military
2020-11-08 13:05:05,war,"Lest We Forget 

Today we remember those who fought and sacrificed for our freedom

#RememberanceSunday #Peace #War  #NeverForget #respect #gratitude  #worldpeace #poppy #lestweforget",,2,5,TesterTraining,"Dartford, South East",797,443,0,RememberanceSunday Peace War NeverForget respect gratitude worldpeace poppy lestweforget,rememberance sunday peace war never forget respect gratitude world peace poppy lest we forget
2020-11-08 13:05:05,war,"Lest We Forget 

Today we remember those who fought and sacrificed for our freedom

#RememberanceSunday #Peace #War  #NeverForget #respect #gratitude  #worldpeace #poppy #lestweforget",,,,TheTestCentre,"Deptford, London SE8 5HD",326,295,0,RememberanceSunday Peace War NeverForget respect gratitude worldpeace poppy lestweforget,rememberance sunday peace war never forget respect gratitude world peace poppy lest we forget
2020-11-08 12:50:56,war,"I wish you patience my #people!  After the end of the #war, your will read new excuses for the #armenian defeat on social networks.  But that nobody cares  

#KarabakhisAzerbaijan",1.0,,4,gahramanov_sm,,35,34,0,people war armenian KarabakhisAzerbaijan,people war armenian karabakh is azerbaijan
2020-11-08 12:40:02,war,#Belief #intifada #war Encyclopedia yet novel's flow site:In monotheism men fight in polytheism gods fight men dont  http://bit.ly/wpbo,,,,RevolutionsCen,,"4,618","3,702",0,Belief intifada war,belief intifada war
2020-11-08 12:32:32,war,#lestweforget2020 #lestweforget #RemembranceDay #RememberanceSunday #Remembrance #Remembrance #soldiers #britisharmy #british #army #war #peace #history #lesson #lockdown,,,,MiriamSAfonso,"England, United Kingdom",74,17,0,lestweforget2020 lestweforget RemembranceDay RememberanceSunday Remembrance Remembrance soldiers britisharmy british army war peace history lesson lockdown,lest we forget 2020lest we forget remembrance day rememberance sunday remembrance remembrance soldiers british army british army war peace history lesson lockdown
2020-11-08 12:12:31,war,"#StopTurkeyAggression #ArmenianGenocide #StopPanTurkism #War on #ArtsakhRepublic has been going on for 1 month 12 days 9 hours 46 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #SanctionTurkey",,,,PeaceAtlas,,14,12,0,StopTurkeyAggression ArmenianGenocide StopPanTurkism War ArtsakhRepublic TerroristTurkey StopErdogan SanctionTurkey,stop turkey aggression armenian genocide stop pan turk is m war artsakh republic terrorist turkey stop erdogan sanction turkey
2020-11-08 11:57:18,war,"لیدر عزیز اینجا به 666نفر اشاره کرده که همون نماد شیطان پرستی هست اشاره به جایی کرده 
#Trump2020 
#Restart_opposition 
#StopTheSteal 
#Election2020 
#WAR
#QR",1.0,7,8,Mehdi03117823,سرزمین پرشیا,886,891,0,Trump2020 Restart_opposition StopTheSteal Election2020 WAR QR,trump2020 restart opposition stop the steal election 2020warqr
2020-11-08 11:55:04,war,"Queen Elizabeth II
Remembrance Ceremony 2020
The Cenotaph, Whitehall London

#Honour #Respect #Heroes #War #Peace #Battle #Victory #Veterans #Comrades
#BritishArmy #RoyalNavy #RoyalAirforce #RoyalMarines #BritishCommonwealth",,,1,poeticj420,United Kingdom,114,30,0,Honour Respect Heroes War Peace Battle Victory Veterans Comrades BritishArmy RoyalNavy RoyalAirforce RoyalMarines BritishCommonwealth,honour respect heroes war peace battle victory veterans comrades british army royal navy royal air force royal marines british commonwealth
2020-11-08 11:46:08,war,"#trump #biden #war 
A Transfer Of Power Can't Happen in Time Of War

Happy Inauguration day...NOT",,,,The_Wirral,Wirral,0,0,0,trump biden war,trump biden war
2020-11-08 11:39:33,war,It is Barack Obama who is at war with this country. Recent events prove it. This is not a cliche. It's not a figure of speech. Obama is at war with the U.S. economy. -- Rush Limbaugh  #war  #Quote,,,,internetNow_za,"Johannesburg, South Africa","1,774","1,304",0,war Quote,war quote
2020-11-08 11:31:16,war,"Hi everyone I make a public free movies playlists On my channel on YouTube. 
#FREE #movies #filming  #youtubechannel #cinematic #documentary #drama #sciencefiction #action #thriller #mystery #Crime #family #cartoon #war #history #horor #comedy #fantasy",1.0,,4,Reall_Niram_Sin,"Victoria, Australia","1,010","1,018",0,FREE movies filming youtubechannel cinematic documentary drama sciencefiction action thriller mystery Crime family cartoon war history horor comedy fantasy,free movies filming youtube channel cinematic documentary drama science fiction action thriller mystery crime family cartoon war history horor comedy fantasy
2020-11-08 11:28:50,war,"Current global uncertainty and anxiety amid the economic crisis caused by the coronavirus pandemic could risk another world war, the head of Britain’s armed forces has warned.
#COVID19 #Financial 
#war #economy",,,3,stilt_inc,"San Francisco, CA",9,639,0,COVID19 Financial war economy,covid19 financial war economy
2020-11-08 11:23:43,war,Boris laying a wreath for the people who died in a war... while selling arms to Saudi Arabia ... Who continue to kill people/children in Yemen ... feels a little hawkish .... #SaudiArabia #sellingarms #war,,1,1,ea3y,Earth,"1,011",257,0,SaudiArabia sellingarms war,saudi arabia selling arms war
2020-11-08 11:12:13,war,"Photo By Bru-nO | Pixabay - via @Crowdfire  
 #lego #legoland #build #starwars #lego #películas #film #war",,,,miltonkeynetaxi,Milton Keynes,"1,931","1,930",0,lego legoland build starwars lego películas film war,lego legoland build star wars leg opel cul as film war
2020-11-08 11:11:55,war,"داستان از اونيكه تو كتابها نوشته بودن و حتى اونيكه حسينى هم ميگفت هيجان انگيزتر وپيچيده تر و گامبى شاه ترترتره 
عجب كارگردان وكارسازى اينكه ميگن: #كارسازمابفكركارماست 
#شكرت_خداجونم_شكرت
#پرزیدنت_ترامپ
#TRUMP2020
#RESTARTLEADER
#گامبی_شاه
#برقآسا
#5NOV
#WAR",1.0,,3,binamohich,مرکزیت وسعت دل صاحبدلان,"1,944",918,0,كارسازمابفكركارماست شكرت_خداجونم_شكرت پرزیدنت_ترامپ TRUMP2020 RESTARTLEADER گامبی_شاه برقآسا 5NOV WAR,trump 2020restartleader5novwar
2020-11-08 11:04:27,war,Bon avec Biden président la prochaine guerre déclenchée sans raison valable par les états-unis vous la voyez ou? #BidenPresident #BidenHarris2020 #war #guerre,,,1,cliamhain51,"Châlons-en-Champagne, France",198,61,0,BidenPresident BidenHarris2020 war guerre,biden president bidenharris2020warguerre
2020-11-08 11:00:49,war,"At the going down of the sun, and in the morning we will remember them.
#remembranceday #remembrance #lestweforget #poppy #history #war #remembering #remembrancesunday #army #memorial",,,,expertpkgltd,"North West, England",818,519,0,remembranceday remembrance lestweforget poppy history war remembering remembrancesunday army memorial,remembrance day remembrance lest we forget poppy history war remembering remembrance sunday army memorial
2020-11-08 11:00:37,war,Go through one of the most action packed adventures while fighting in World War 2 battles in Call of Duty Roads to Victory #sony #playstation #game #gaming #war,,,,OgreatGames,Check Us out!,11.9K,14.4K,0,sony playstation game gaming war,sony playstation game gaming war
