timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg,tweets_clean,tweets_token,tweets_nonstop,tags_token,tags_nonstop,label
2020-11-07 18:22:35,war,"#War on #ArtsakhRepublic has been going on for 1 month 11 days 15 hours 11 min 5 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #SanctionTurkey",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan SanctionTurkey,war artsakh republic terrorist turkey stop erdogan sanction turkey, on  has been going on for  month  days  hours  min  sec    please watch  please STOP the satellite launch from   ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'min', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'sanction', 'turkey']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'sanction', 'turkey']",Azerbaijan_Armenia
2020-11-07 18:05:08,war,#Trump2020 #RestartLeader (#AntifaTerrorists ) #war #Restart_opposition,,,1,1_darya1,,94,96,0,Trump2020 RestartLeader AntifaTerrorists war Restart_opposition,trump2020 restart leader antifa terrorists war restart opposition,     ,[],[],"['trump2020', 'restart', 'leader', 'antifa', 'terrorists', 'war', 'restart', 'opposition']","['trump2020', 'restart', 'leader', 'antifa', 'terrorists', 'war', 'restart', 'opposition']",USA
2020-11-07 17:57:10,war,"#2020Elections #BidenHarris So which country is the US going to war with first? #MilitaryIndustrialComplex #WAR in 3, 2, 1...",,,,Heather242229,USA,"2,755","1,767",0,2020Elections BidenHarris MilitaryIndustrialComplex WAR,2020 elections biden harris military industrial complex war,  So which country is the US going to war with first   in   ,"['so', 'which', 'country', 'is', 'the', 'us', 'going', 'to', 'war', 'with', 'first', 'in']","['country', 'us', 'going', 'war', 'first']","['2020', 'elections', 'biden', 'harris', 'military', 'industrial', 'complex', 'war']","['2020', 'elections', 'biden', 'harris', 'military', 'industrial', 'complex', 'war']",USA
2020-11-07 17:35:07,war,"@restartleader 
@realDonaldTrump 
#war
#MIGA
#persia
#Trump2020",,,,D_mS_94,Iran,260,445,0,war MIGA persia Trump2020,warmigapersiatrump2020,  ,[],[],['warmigapersiatrump2020'],['warmigapersiatrump2020'],USA
2020-11-07 17:12:21,war,"#War on #ArtsakhRepublic has been going on for 1 month 11 days 14 hours 53 sec, @elonmusk ; @SpaceX, please watch https://youtu.be/uIpcIuEpPIM, please STOP the satellite launch from #TerroristTurkey! #StopErdogan #SanctionTurkey",,,,2045Gits,,107,98,0,War ArtsakhRepublic TerroristTurkey StopErdogan SanctionTurkey,war artsakh republic terrorist turkey stop erdogan sanction turkey, on  has been going on for  month  days  hours  sec    please watch  please STOP the satellite launch from   ,"['on', 'has', 'been', 'going', 'on', 'for', 'month', 'days', 'hours', 'sec', 'please', 'watch', 'please', 'stop', 'the', 'satellite', 'launch', 'from']","['going', 'month', 'days', 'hours', 'sec', 'please', 'watch', 'please', 'stop', 'satellite', 'launch']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'sanction', 'turkey']","['war', 'artsakh', 'republic', 'terrorist', 'turkey', 'stop', 'erdogan', 'sanction', 'turkey']",Azerbaijan_Armenia
2020-11-08 21:42:59,war,"New episode dropping tomorrow.
----------
#parler #parlerusa #politics #political #podcast #podcasts #liberty #freedom #constitution #biden #trump #biden2020 #trump2020 #election #election2020 #left #right #conservative #liberal #democrat #republican #civilwar #war #fraud #vote",,1,1,Galloway_Inst,,84,38,0,parler parlerusa politics political podcast podcasts liberty freedom constitution biden trump biden2020 trump2020 election election2020 left right conservative liberal democrat republican civilwar war fraud vote,parler parler usa politics political podcast podcasts liberty freedom constitution biden trumpbiden2020trump2020 election election 2020 left right conservative liberal democrat republican civil war war fraud vote,New episode dropping tomorrow                        ,"['new', 'episode', 'dropping', 'tomorrow']","['new', 'episode', 'dropping', 'tomorrow']","['parler', 'parler', 'usa', 'politics', 'political', 'podcast', 'podcasts', 'liberty', 'freedom', 'constitution', 'biden', 'trumpbiden2020trump2020', 'election', 'election', '2020', 'left', 'right', 'conservative', 'liberal', 'democrat', 'republican', 'civil', 'war', 'war', 'fraud', 'vote']","['parler', 'parler', 'usa', 'politics', 'political', 'podcast', 'podcasts', 'liberty', 'freedom', 'constitution', 'biden', 'trumpbiden2020trump2020', 'election', 'election', '2020', 'left', 'right', 'conservative', 'liberal', 'democrat', 'republican', 'civil', 'war', 'war', 'fraud', 'vote']",USA
2020-11-08 21:38:40,war,"#TrumpWon
#JoeBidenIsNotPresident 
#Resist 
#War",,,,GrumpyKatKat801,Sunnyvale Trailer Park,772,504,0,TrumpWon JoeBidenIsNotPresident Resist War,trump won joe biden is not president resist war,  ,[],[],"['trump', 'won', 'joe', 'biden', 'is', 'not', 'president', 'resist', 'war']","['trump', 'joe', 'biden', 'president', 'resist', 'war']",USA
2020-11-08 21:35:54,war,"https://thenationalpulse.com/politics/pennsylvania-vote-anomalies/…
#JoeBidenIsNotPresident 
#Resist 
#War",,,,GrumpyKatKat801,Sunnyvale Trailer Park,772,504,0,JoeBidenIsNotPresident Resist War,joe biden is not president resist war,  ,[],[],"['joe', 'biden', 'is', 'not', 'president', 'resist', 'war']","['joe', 'biden', 'president', 'resist', 'war']",USA
2020-11-08 21:31:29,war,"We will be feasting on the TEARS of the LEFT. WAR IS HELL.

#TrumpWon
#War
#MAGA2020 
#KAG2020 
#WWG1WGAWORLDWIDE",1.0,,1,NickPer89556056,,925,902,0,TrumpWon War MAGA2020 KAG2020 WWG1WGAWORLDWIDE,trump won warm aga2020kag2020wwg1wga worldwide,We will be feasting on the TEARS of the LEFT WAR IS HELL  ,"['we', 'will', 'be', 'feasting', 'on', 'the', 'tears', 'of', 'the', 'left', 'war', 'is', 'hell']","['feasting', 'tears', 'left', 'war', 'hell']","['trump', 'won', 'warm', 'aga2020kag2020wwg1wga', 'worldwide']","['trump', 'warm', 'aga2020kag2020wwg1wga', 'worldwide']",USA
2020-11-08 21:14:45,war,"""Since #Trump took over at the #OvalOffice in 2017, he has never once taken the #US to #war"", writes Mukhtar Mastar about A Trump Defeat: ‘Will be a sad day for the #Muslim world’.

READ MORE:",3.0,5,18,zahacktanvir,"Dammam, Kingdom of Saudi Arabi",857,"4,423",0,Trump OvalOffice US war Muslim,trump oval office us war muslim,Since  took over at the  in  he has never once taken the  to  writes Mukhtar Mastar about A Trump Defeat ‘Will be a sad day for the  worldREAD MORE,"['since', 'took', 'over', 'at', 'the', 'in', 'he', 'has', 'never', 'once', 'taken', 'the', 'to', 'writes', 'mukhtar', 'mastar', 'about', 'a', 'trump', 'defeat', '‘', 'will', 'be', 'a', 'sad', 'day', 'for', 'the', 'worldread', 'more']","['since', 'took', 'never', 'taken', 'writes', 'mukhtar', 'mastar', 'trump', 'defeat', '‘', 'sad', 'day', 'worldread']","['trump', 'oval', 'office', 'us', 'war', 'muslim']","['trump', 'oval', 'office', 'us', 'war', 'muslim']",USA
2020-11-08 21:05:25,war,"New episode! Share and Subscribe! #ElectionResults2020 #VoterFraud #Trump2020 #COVID1984 #AEWFullGear ; more. No #Top10 we cast #StarWars Cloud City ; your questions. 
#Podernfamily #Podcast #AntiPC #PodcastPulse @Podcast_Genie @PodcastHQ #WAR
Link: https://inconclusivebreakdown.libsyn.com/episode-336-chaos-actual…",1.0,5,5,InconclusivePod,"Indianapolis, IN and Nashville, TN","2,079","1,772",0,ElectionResults2020 VoterFraud Trump2020 COVID1984 AEWFullGear Top10 StarWars Podernfamily Podcast AntiPC PodcastPulse WAR,election results 2020voterfraudtrump2020c ovid1984aewfullgeartop10 star wars poder n family podcast anti pc podcast pulse war,New episode Share and Subscribe       more No  we cast  Cloud City  your questions       Link ,"['new', 'episode', 'share', 'and', 'subscribe', 'more', 'no', 'we', 'cast', 'cloud', 'city', 'your', 'questions', 'link']","['new', 'episode', 'share', 'subscribe', 'cast', 'cloud', 'city', 'questions', 'link']","['election', 'results', '2020voterfraudtrump2020c', 'ovid1984aewfullgeartop10', 'star', 'wars', 'poder', 'n', 'family', 'podcast', 'anti', 'pc', 'podcast', 'pulse', 'war']","['election', 'results', '2020voterfraudtrump2020c', 'ovid1984aewfullgeartop10', 'star', 'wars', 'poder', 'n', 'family', 'podcast', 'anti', 'pc', 'podcast', 'pulse', 'war']",USA
2020-11-08 21:04:31,war,"New @InconclusivePod  #ElectionResults2020 #VoterFraud #Trump2020 #COVID1984 #AEWFullGear ; more. No #Top10 we cast #StarWars Cloud City ; your questions. 
#Podernfamily #Podcast #AntiPC #PodcastPulse @Podcast_Genie @PodcastHQ #WAR
Link: https://inconclusivebreakdown.libsyn.com/episode-336-chaos-actual…",,1,3,cyborgsumo,The 615,"2,482","1,063",0,ElectionResults2020 VoterFraud Trump2020 COVID1984 AEWFullGear Top10 StarWars Podernfamily Podcast AntiPC PodcastPulse WAR,election results 2020voterfraudtrump2020c ovid1984aewfullgeartop10 star wars poder n family podcast anti pc podcast pulse war,New         more No  we cast  Cloud City  your questions       Link ,"['new', 'more', 'no', 'we', 'cast', 'cloud', 'city', 'your', 'questions', 'link']","['new', 'cast', 'cloud', 'city', 'questions', 'link']","['election', 'results', '2020voterfraudtrump2020c', 'ovid1984aewfullgeartop10', 'star', 'wars', 'poder', 'n', 'family', 'podcast', 'anti', 'pc', 'podcast', 'pulse', 'war']","['election', 'results', '2020voterfraudtrump2020c', 'ovid1984aewfullgeartop10', 'star', 'wars', 'poder', 'n', 'family', 'podcast', 'anti', 'pc', 'podcast', 'pulse', 'war']",USA
2020-11-08 20:19:07,war,"Se un po' conosco la strategia #QAnon, #Trump, che ne è il capo americano, vuole sollevarli all'eversione armata. 
Ma non ce la fa. Una cosa è sparare quattro cazzate su twitter (e comunque farci credere milioni di persone), un'altra è rischiare una fucilata. #infowar is not #war",,2,5,MaxRibaudo,Roma,954,611,0,QAnon Trump infowar war,q a non trump info war war,Se un po conosco la strategia   che ne è il capo americano vuole sollevarli alleversione armata Ma non ce la fa Una cosa è sparare quattro cazzate su twitter e comunque farci credere milioni di persone unaltra è rischiare una fucilata  is not ,"['se', 'un', 'po', 'conosco', 'la', 'strategia', 'che', 'ne', 'è', 'il', 'capo', 'americano', 'vuole', 'sollevarli', 'alleversione', 'armata', 'ma', 'non', 'ce', 'la', 'fa', 'una', 'cosa', 'è', 'sparare', 'quattro', 'cazzate', 'su', 'twitter', 'e', 'comunque', 'farci', 'credere', 'milioni', 'di', 'persone', 'unaltra', 'è', 'rischiare', 'una', 'fucilata', 'is', 'not']","['se', 'un', 'po', 'conosco', 'la', 'strategia', 'che', 'ne', 'è', 'il', 'capo', 'americano', 'vuole', 'sollevarli', 'alleversione', 'armata', 'non', 'ce', 'la', 'fa', 'una', 'cosa', 'è', 'sparare', 'quattro', 'cazzate', 'su', 'twitter', 'e', 'comunque', 'farci', 'credere', 'milioni', 'di', 'persone', 'unaltra', 'è', 'rischiare', 'una', 'fucilata']","['q', 'a', 'non', 'trump', 'info', 'war', 'war']","['q', 'non', 'trump', 'info', 'war', 'war']",USA
2020-11-08 19:14:53,war,Great joy in #Aden for the victory of #Democratic candidate #BidenHarris2020 in the #AmericanElection .The reason for the joy is the #Yemenis believe that the elected president will end the ongoing #war in the country since 6 years!!! #Election2020results #Elections2020 #Warzone,1.0,,1,AlaaIsam,SouthYemen - Aden,962,"3,198",0,Aden Democratic BidenHarris2020 AmericanElection Yemenis war Election2020results Elections2020 Warzone,aden democratic bidenharris2020 american election yemenis war election 2020resultselections2020 warzone,Great joy in  for the victory of  candidate  in the  The reason for the joy is the  believe that the elected president will end the ongoing  in the country since  years   ,"['great', 'joy', 'in', 'for', 'the', 'victory', 'of', 'candidate', 'in', 'the', 'the', 'reason', 'for', 'the', 'joy', 'is', 'the', 'believe', 'that', 'the', 'elected', 'president', 'will', 'end', 'the', 'ongoing', 'in', 'the', 'country', 'since', 'years']","['great', 'joy', 'victory', 'candidate', 'reason', 'joy', 'believe', 'elected', 'president', 'end', 'ongoing', 'country', 'since', 'years']","['aden', 'democratic', 'bidenharris2020', 'american', 'election', 'yemenis', 'war', 'election', '2020resultselections2020', 'warzone']","['aden', 'democratic', 'bidenharris2020', 'american', 'election', 'yemenis', 'war', 'election', '2020resultselections2020', 'warzone']",USA
2020-11-08 18:54:34,war,"#Ethiopia is torn apart by this sensless #war between ‘brothers’. This discord cannot be settled on the battlefields, but must be solved through negotiations. #TPLF is reportedly ready for talks, but @AbiyAhmedAli rejects so far all international initiatives to negotiate.",,,,KasanFtwi,,160,14,0,Ethiopia war TPLF,ethiopia war tplf, is torn apart by this sensless  between ‘brothers This discord cannot be settled on the battlefields but must be solved through negotiations  is reportedly ready for talks but  rejects so far all international initiatives to negotiate,"['is', 'torn', 'apart', 'by', 'this', 'sensless', 'between', '‘', 'brothers', 'this', 'discord', 'can', 'not', 'be', 'settled', 'on', 'the', 'battlefields', 'but', 'must', 'be', 'solved', 'through', 'negotiations', 'is', 'reportedly', 'ready', 'for', 'talks', 'but', 'rejects', 'so', 'far', 'all', 'international', 'initiatives', 'to', 'negotiate']","['torn', 'apart', 'sensless', '‘', 'brothers', 'discord', 'settled', 'battlefields', 'must', 'solved', 'negotiations', 'reportedly', 'ready', 'talks', 'rejects', 'far', 'international', 'initiatives', 'negotiate']","['ethiopia', 'war', 'tplf']","['ethiopia', 'war', 'tplf']",Africa
2020-11-08 18:20:52,war,"#Ethiopia is torn apart by this sensless #war between ‘brothers’. This discord cannot be settled on the battlefields, but must be solved through negotiations. #TPLF is reportedly ready for talks, but @AbiyAhmedAli rejects so far all international initiatives to negotiate.",65.0,154,237,KjetilTronvoll,Oslo - Addis Ababa - Zanzibar,"1,419",21.1K,0,Ethiopia war TPLF,ethiopia war tplf, is torn apart by this sensless  between ‘brothers This discord cannot be settled on the battlefields but must be solved through negotiations  is reportedly ready for talks but  rejects so far all international initiatives to negotiate,"['is', 'torn', 'apart', 'by', 'this', 'sensless', 'between', '‘', 'brothers', 'this', 'discord', 'can', 'not', 'be', 'settled', 'on', 'the', 'battlefields', 'but', 'must', 'be', 'solved', 'through', 'negotiations', 'is', 'reportedly', 'ready', 'for', 'talks', 'but', 'rejects', 'so', 'far', 'all', 'international', 'initiatives', 'to', 'negotiate']","['torn', 'apart', 'sensless', '‘', 'brothers', 'discord', 'settled', 'battlefields', 'must', 'solved', 'negotiations', 'reportedly', 'ready', 'talks', 'rejects', 'far', 'international', 'initiatives', 'negotiate']","['ethiopia', 'war', 'tplf']","['ethiopia', 'war', 'tplf']",Africa
2020-11-08 18:15:20,war,"Now its more clear that World War 3 will be played in US territory only
#WAR #USElectionResults2020 #TrumpVsBidenFight",,,1,BleedBlueAmol,"Mumbai, India",281,342,0,WAR USElectionResults2020 TrumpVsBidenFight,war us election results 2020trumpvsbiden fight,Now its more clear that World War  will be played in US territory only  ,"['now', 'its', 'more', 'clear', 'that', 'world', 'war', 'will', 'be', 'played', 'in', 'us', 'territory', 'only']","['clear', 'world', 'war', 'played', 'us', 'territory']","['war', 'us', 'election', 'results', '2020trumpvsbiden', 'fight']","['war', 'us', 'election', 'results', '2020trumpvsbiden', 'fight']",USA
2020-11-08 18:07:57,war,"The enemy of my enemy is my friend: this is how the #Eritrean dictator Isaias Afewerki (in)directly supports the #Ethiopian Prime Minister @AbiyAhmedAli in his current #civil #war. #Yiakl 

@Union_Africaine and @UN should not be interested in this conflict!",1.0,,,SamsonYemane,Suisse,857,468,0,Eritrean Ethiopian civil war Yiakl,eritrean ethiopian civil war yi akl,The enemy of my enemy is my friend this is how the  dictator Isaias Afewerki indirectly supports the  Prime Minister  in his current     and  should not be interested in this conflict,"['the', 'enemy', 'of', 'my', 'enemy', 'is', 'my', 'friend', 'this', 'is', 'how', 'the', 'dictator', 'isaias', 'afewerki', 'indirectly', 'supports', 'the', 'prime', 'minister', 'in', 'his', 'current', 'and', 'should', 'not', 'be', 'interested', 'in', 'this', 'conflict']","['enemy', 'enemy', 'friend', 'dictator', 'isaias', 'afewerki', 'indirectly', 'supports', 'prime', 'minister', 'current', 'interested', 'conflict']","['eritrean', 'ethiopian', 'civil', 'war', 'yi', 'akl']","['eritrean', 'ethiopian', 'civil', 'war', 'yi', 'akl']",Africa
2020-11-08 17:54:27,war,@realDonaldTrump LITTLE FUN FACT! TRUMP LOST ON PURPOSE! NOW ALL OF HIS LOYAL FOLLOWERS WILL FOLLOW HIM TO MEXICO! DEPORT ALL THE ILLEGALS! AND BUILD THE WALL WITH MEXICAN MONEY! #TrumpIsMyPresident #MAGA #war,,,1,tprice4224,"Lehi, UT",131,6,0,TrumpIsMyPresident MAGA war,trump is my president maga war, LITTLE FUN FACT TRUMP LOST ON PURPOSE NOW ALL OF HIS LOYAL FOLLOWERS WILL FOLLOW HIM TO MEXICO DEPORT ALL THE ILLEGALS AND BUILD THE WALL WITH MEXICAN MONEY   ,"['little', 'fun', 'fact', 'trump', 'lost', 'on', 'purpose', 'now', 'all', 'of', 'his', 'loyal', 'followers', 'will', 'follow', 'him', 'to', 'mexico', 'deport', 'all', 'the', 'illegals', 'and', 'build', 'the', 'wall', 'with', 'mexican', 'money']","['little', 'fun', 'fact', 'trump', 'lost', 'purpose', 'loyal', 'followers', 'follow', 'mexico', 'deport', 'illegals', 'build', 'wall', 'mexican', 'money']","['trump', 'is', 'my', 'president', 'maga', 'war']","['trump', 'president', 'maga', 'war']",USA
2020-11-08 17:33:37,war,Today we are overcoming the most difficult and decisive day during this #war started by #Azerbaijan and #Turkey with all their #terrorist’s!!! #Shushi is #strong! #Armenian soldiers are the bravest!! Our strategists are the #strongest! We Will Win!,,,4,ArmineUdumyan,Yerevan,88,155,0,war Azerbaijan Turkey terrorist Shushi strong Armenian strongest,war azerbaijan turkey terrorists hush i strong armenian strongest,Today we are overcoming the most difficult and decisive day during this  started by  and  with all their s  is   soldiers are the bravest Our strategists are the  We Will Win,"['today', 'we', 'are', 'overcoming', 'the', 'most', 'difficult', 'and', 'decisive', 'day', 'during', 'this', 'started', 'by', 'and', 'with', 'all', 'their', 's', 'is', 'soldiers', 'are', 'the', 'bravest', 'our', 'strategists', 'are', 'the', 'we', 'will', 'win']","['today', 'overcoming', 'difficult', 'decisive', 'day', 'started', 'soldiers', 'bravest', 'strategists', 'win']","['war', 'azerbaijan', 'turkey', 'terrorists', 'hush', 'i', 'strong', 'armenian', 'strongest']","['war', 'azerbaijan', 'turkey', 'terrorists', 'hush', 'strong', 'armenian', 'strongest']",Azerbaijan_Armenia
2020-11-08 17:29:23,war,"#LiveStreaming on #twitch in 30 minutes, 10:00 AM PDT: Open Discussion on #CurrentEvents: #News, #Politics, #Economics ; more 

#ASMR #war #history #Armenia #NagornoKarabakh #elections #FreeAssange #JulianAssange #economy #JoeBidenKamalaHarris2020 #Trump",,,1,chycho,Canada,455,674,0,LiveStreaming twitch CurrentEvents News Politics Economics ASMR war history Armenia NagornoKarabakh elections FreeAssange JulianAssange economy JoeBidenKamalaHarris2020 Trump,live streaming twitch current events news politics economics as mr war history armenia nagorno karabakh elections free assange julian assange economy joebidenkamalaharris2020 trump, on  in  minutes  AM PDT Open Discussion on      more           ,"['on', 'in', 'minutes', 'am', 'pdt', 'open', 'discussion', 'on', 'more']","['minutes', 'pdt', 'open', 'discussion']","['live', 'streaming', 'twitch', 'current', 'events', 'news', 'politics', 'economics', 'as', 'mr', 'war', 'history', 'armenia', 'nagorno', 'karabakh', 'elections', 'free', 'assange', 'julian', 'assange', 'economy', 'joebidenkamalaharris2020', 'trump']","['live', 'streaming', 'twitch', 'current', 'events', 'news', 'politics', 'economics', 'mr', 'war', 'history', 'armenia', 'nagorno', 'karabakh', 'elections', 'free', 'assange', 'julian', 'assange', 'economy', 'joebidenkamalaharris2020', 'trump']",Azerbaijan_Armenia
2020-11-08 17:19:08,war,#Ethiopia #Kenya #Africa #war,,,1,Amanuel2004,Qingdao,37,34,0,Ethiopia Kenya Africa war,ethiopia kenya africa war,   ,[],[],"['ethiopia', 'kenya', 'africa', 'war']","['ethiopia', 'kenya', 'africa', 'war']",Africa
2020-11-08 16:54:34,war,"İngiltere, Almanya ve İtalya 'da onbinlerce kişilik kitleler polisle çatışıyor. Dünya Savaşı başlıyor. Geliyor gelmekte olan... #Covid19 #world #war",,,,umuten16,,695,221,0,Covid19 world war,covid19 world war,İngiltere Almanya ve İtalya da onbinlerce kişilik kitleler polisle çatışıyor Dünya Savaşı başlıyor Geliyor gelmekte olan   ,"['i̇ngiltere', 'almanya', 've', 'i̇talya', 'da', 'onbinlerce', 'kişilik', 'kitleler', 'polisle', 'çatışıyor', 'dünya', 'savaşı', 'başlıyor', 'geliyor', 'gelmekte', 'olan']","['i̇ngiltere', 'almanya', 'i̇talya', 'da', 'onbinlerce', 'kişilik', 'kitleler', 'polisle', 'çatışıyor', 'dünya', 'savaşı', 'başlıyor', 'geliyor', 'gelmekte', 'olan']","['covid19', 'world', 'war']","['covid19', 'world', 'war']",covid
2020-11-08 16:47:01,war,New blog entry for November: I'M RIGHT @ http://clausmikosch.blogspot.com/2020/11/im-right.html… Or could I be wrong? #change #commonground #opinions #divide #agree #rightwrong #war #fighting #Elections2020 #climatecrisis #Covid_19  #peace #together #constructive #respectful,,,,ClausMikosch,,37,67,0,change commonground opinions divide agree rightwrong war fighting Elections2020 climatecrisis Covid_19 peace together constructive respectful,change common ground opinions divide agree right wrong warfighting elections 2020climatecrisiscovid19 peace together constructive respectful,New blog entry for November IM RIGHT   Or could I be wrong                ,"['new', 'blog', 'entry', 'for', 'november', 'im', 'right', 'or', 'could', 'i', 'be', 'wrong']","['new', 'blog', 'entry', 'november', 'im', 'right', 'could', 'wrong']","['change', 'common', 'ground', 'opinions', 'divide', 'agree', 'right', 'wrong', 'warfighting', 'elections', '2020climatecrisiscovid19', 'peace', 'together', 'constructive', 'respectful']","['change', 'common', 'ground', 'opinions', 'divide', 'agree', 'right', 'wrong', 'warfighting', 'elections', '2020climatecrisiscovid19', 'peace', 'together', 'constructive', 'respectful']",covid
2020-11-08 15:57:20,war,"Печально наблюдать, что премьер-министр #Ethiopia отвергает #dialouge и #reconciliation для разрешения того, что по сути является # политическим разногласием, и вместо этого выбрал путь #war. #Россия",,,,Abe01507553,,123,32,0,Ethiopia dialouge reconciliation war Россия,ethiopia dialouge reconciliation war,Печально наблюдать что премьерминистр  отвергает  и  для разрешения того что по сути является  политическим разногласием и вместо этого выбрал путь  ,"['печально', 'наблюдать', 'что', 'премьерминистр', 'отвергает', 'и', 'для', 'разрешения', 'того', 'что', 'по', 'сути', 'является', 'политическим', 'разногласием', 'и', 'вместо', 'этого', 'выбрал', 'путь']","['печально', 'наблюдать', 'что', 'премьерминистр', 'отвергает', 'и', 'для', 'разрешения', 'того', 'что', 'по', 'сути', 'является', 'политическим', 'разногласием', 'и', 'вместо', 'этого', 'выбрал', 'путь']","['ethiopia', 'dialouge', 'reconciliation', 'war']","['ethiopia', 'dialouge', 'reconciliation', 'war']",Africa
2020-11-08 14:57:49,war,"Former #US Marine Corps,  Allen Nelson talk about #Peace and #War http://bit.ly/2y9OloY #USA #terrorism #terrorist #nuclear #ICan",,,,Puddince_Macka,,983,232,0,US Peace War USA terrorism terrorist nuclear ICan,us peace war usa terrorism terrorist nuclear i can,Former  Marine Corps  Allen Nelson talk about  and       ,"['former', 'marine', 'corps', 'allen', 'nelson', 'talk', 'about', 'and']","['former', 'marine', 'corps', 'allen', 'nelson', 'talk']","['us', 'peace', 'war', 'usa', 'terrorism', 'terrorist', 'nuclear', 'i', 'can']","['us', 'peace', 'war', 'usa', 'terrorism', 'terrorist', 'nuclear']",USA
2020-11-08 14:48:30,war,"I would, but we don’t need it; we know @POTUS won! #BidenCorruption #BidenScandalAintGoingAway #Bidenisnotmypresident #TRUMP2020ToSaveAmerica #Trump2020Lanslide #ProtectTheVote #CountEveryLegalVote #hammerscorecard #TwitterCensorship #Watermark #war",,,2,Dev_Deveraux,"Westlake, OH","2,054","1,834",0,BidenCorruption BidenScandalAintGoingAway Bidenisnotmypresident TRUMP2020ToSaveAmerica Trump2020Lanslide ProtectTheVote CountEveryLegalVote hammerscorecard TwitterCensorship Watermark war,biden corruption biden scandal a int going away biden is not my president trump2020 to save america trump2020lan slide protect the vote count every legal vote hammer scorecard twitter censorship watermark war,I would but we dont need it we know  won           ,"['i', 'would', 'but', 'we', 'dont', 'need', 'it', 'we', 'know', 'won']","['would', 'dont', 'need', 'know']","['biden', 'corruption', 'biden', 'scandal', 'a', 'int', 'going', 'away', 'biden', 'is', 'not', 'my', 'president', 'trump2020', 'to', 'save', 'america', 'trump2020lan', 'slide', 'protect', 'the', 'vote', 'count', 'every', 'legal', 'vote', 'hammer', 'scorecard', 'twitter', 'censorship', 'watermark', 'war']","['biden', 'corruption', 'biden', 'scandal', 'int', 'going', 'away', 'biden', 'president', 'trump2020', 'save', 'america', 'trump2020lan', 'slide', 'protect', 'vote', 'count', 'every', 'legal', 'vote', 'hammer', 'scorecard', 'twitter', 'censorship', 'watermark', 'war']",USA
2020-11-08 14:22:11,war,@JoeBiden Can you answer 1Important question- Which position #USA will take at #War #Criminal Non State zionistic #Occupant /israhell Occupating #Palestina since 1946y ; war crimes since 1897y- Can you stop #us donation 2/srahell #EachDay 10.5mil. USD? @NancySinatra @noamchomskyT,1.0,2,,VoigemastVirgo,#BDS #Estland #Eesti latin:estonia/ #Palastina 3500y. #Petra #Jordan #Hebron #Gaza #Palestine* WipeOffisrahell+Us+Uk+Fra+Ger #NoLeadersWorld,64,239,0,USA War Criminal Occupant Palestina us EachDay,usa war criminal occupant palestina us each day, Can you answer Important question Which position  will take at   Non State zionistic  israhell Occupating  since y  war crimes since y Can you stop  donation srahell  mil USD  ,"['can', 'you', 'answer', 'important', 'question', 'which', 'position', 'will', 'take', 'at', 'non', 'state', 'zionistic', 'israhell', 'occupating', 'since', 'y', 'war', 'crimes', 'since', 'y', 'can', 'you', 'stop', 'donation', 'srahell', 'mil', 'usd']","['answer', 'important', 'question', 'position', 'take', 'non', 'state', 'zionistic', 'israhell', 'occupating', 'since', 'war', 'crimes', 'since', 'stop', 'donation', 'srahell', 'mil', 'usd']","['usa', 'war', 'criminal', 'occupant', 'palestina', 'us', 'each', 'day']","['usa', 'war', 'criminal', 'occupant', 'palestina', 'us', 'day']",USA
2020-11-08 14:20:35,war,"È iniziato il dibattito degli esperti presidenziali su chi ha fatto più guerre....

#personaggetto #biden2020 #trump2020 #obama #BidenPresident #guerra #war #America",,,1,AltieriNicola65,,189,79,0,personaggetto biden2020 trump2020 obama BidenPresident guerra war America,persona ggettobiden2020trump2020 obama biden president guerra war america,È iniziato il dibattito degli esperti presidenziali su chi ha fatto più guerre       ,"['è', 'iniziato', 'il', 'dibattito', 'degli', 'esperti', 'presidenziali', 'su', 'chi', 'ha', 'fatto', 'più', 'guerre']","['è', 'iniziato', 'il', 'dibattito', 'degli', 'esperti', 'presidenziali', 'su', 'chi', 'ha', 'fatto', 'più', 'guerre']","['persona', 'ggettobiden2020trump2020', 'obama', 'biden', 'president', 'guerra', 'war', 'america']","['persona', 'ggettobiden2020trump2020', 'obama', 'biden', 'president', 'guerra', 'war', 'america']",USA
