timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg,tweets_clean,tweets_token,tweets_nonstop,tags_token,tags_nonstop,label
2020-10-16 19:05:13,war,"#NATO #BioTech #InfoTech #Humans #Economy #YNH #Peace #Politics #History

Just as success in First Gulf #War tempted #USA to overreach itself in #Iraq, success in #Crimea may have tempted #Russia to overreach itself in #Ukraine.",,,,MuhammadAkramah,"پنجاب, پاکستان",398,395,0,NATO BioTech InfoTech Humans Economy YNH Peace Politics History War USA Iraq Crimea Russia Ukraine,nato biotech infotech humans economy y nh peace politics history war usa iraq crimea russia ukraine,        Just as success in First Gulf  tempted  to overreach itself in  success in  may have tempted  to overreach itself in ,"['just', 'as', 'success', 'in', 'first', 'gulf', 'tempted', 'to', 'overreach', 'itself', 'in', 'success', 'in', 'may', 'have', 'tempted', 'to', 'overreach', 'itself', 'in']","['success', 'first', 'gulf', 'tempted', 'overreach', 'success', 'may', 'tempted', 'overreach']","['nato', 'biotech', 'infotech', 'humans', 'economy', 'y', 'nh', 'peace', 'politics', 'history', 'war', 'usa', 'iraq', 'crimea', 'russia', 'ukraine']","['nato', 'biotech', 'infotech', 'humans', 'economy', 'nh', 'peace', 'politics', 'history', 'war', 'usa', 'iraq', 'crimea', 'russia', 'ukraine']",USA
2020-10-16 19:01:44,war,"#NATO #BioTech #InfoTech #Humans #Economy #YNH #Peace #Politics #History #USA

In February 2014, Russian forces occupied #Crimea, which was subsequently annexed to #Russia. #War has stoked anti-Russian feelings in #Ukraine ; turned that country from an #ally into a sworn #enemy",,,,MuhammadAkramah,"پنجاب, پاکستان",398,395,0,NATO BioTech InfoTech Humans Economy YNH Peace Politics History USA Crimea Russia War Ukraine ally enemy,nato biotech infotech humans economy y nh peace politics history usa crimea russia war ukraine ally enemy,         In February  Russian forces occupied  which was subsequently annexed to   has stoked antiRussian feelings in   turned that country from an  into a sworn ,"['in', 'february', 'russian', 'forces', 'occupied', 'which', 'was', 'subsequently', 'annexed', 'to', 'has', 'stoked', 'antirussian', 'feelings', 'in', 'turned', 'that', 'country', 'from', 'an', 'into', 'a', 'sworn']","['february', 'russian', 'forces', 'occupied', 'subsequently', 'annexed', 'stoked', 'antirussian', 'feelings', 'turned', 'country', 'sworn']","['nato', 'biotech', 'infotech', 'humans', 'economy', 'y', 'nh', 'peace', 'politics', 'history', 'usa', 'crimea', 'russia', 'war', 'ukraine', 'ally', 'enemy']","['nato', 'biotech', 'infotech', 'humans', 'economy', 'nh', 'peace', 'politics', 'history', 'usa', 'crimea', 'russia', 'war', 'ukraine', 'ally', 'enemy']",USA
2020-10-16 18:36:32,war,#StopAzerbaijaniAggression #stopterrorism #stopterrorismagainstArtsakh  #StopTurkishAggression #StopTurkey #Nagorno_Karabakh #Artsakh #ArtsakhStrong #war #WarCrimes #terrorism  #SpeakUp,,1,3,NarekVahagni,Armenia Yerevan,238,223,0,StopAzerbaijaniAggression stopterrorism stopterrorismagainstArtsakh StopTurkishAggression StopTurkey Nagorno_Karabakh Artsakh ArtsakhStrong war WarCrimes terrorism SpeakUp,stop azerbaijani aggression stop terrorism stop terrorism against artsakh stop turkish aggression stop turkey nagorno karabakh artsakh artsakh strong war war crimes terrorism speak up,             ,[],[],"['stop', 'azerbaijani', 'aggression', 'stop', 'terrorism', 'stop', 'terrorism', 'against', 'artsakh', 'stop', 'turkish', 'aggression', 'stop', 'turkey', 'nagorno', 'karabakh', 'artsakh', 'artsakh', 'strong', 'war', 'war', 'crimes', 'terrorism', 'speak', 'up']","['stop', 'azerbaijani', 'aggression', 'stop', 'terrorism', 'stop', 'terrorism', 'artsakh', 'stop', 'turkish', 'aggression', 'stop', 'turkey', 'nagorno', 'karabakh', 'artsakh', 'artsakh', 'strong', 'war', 'war', 'crimes', 'terrorism', 'speak']",Azerbaijan_Armenia
2020-10-16 18:01:44,war,God bless our defender - #MotherArmenia #Armenia #Artsakh #RecognizeArtsakh #StopTurkey #StopAliyev #StopTerrorism #ArmeniaAgainstTerrorism #UnitedNations #War,,,,iamvruyr,,46,10,0,MotherArmenia Armenia Artsakh RecognizeArtsakh StopTurkey StopAliyev StopTerrorism ArmeniaAgainstTerrorism UnitedNations War,mother armenia armenia artsakh recognize artsakh stop turkey stop aliyev stop terrorism armenia against terrorism united nations war,God bless our defender           ,"['god', 'bless', 'our', 'defender']","['god', 'bless', 'defender']","['mother', 'armenia', 'armenia', 'artsakh', 'recognize', 'artsakh', 'stop', 'turkey', 'stop', 'aliyev', 'stop', 'terrorism', 'armenia', 'against', 'terrorism', 'united', 'nations', 'war']","['mother', 'armenia', 'armenia', 'artsakh', 'recognize', 'artsakh', 'stop', 'turkey', 'stop', 'aliyev', 'stop', 'terrorism', 'armenia', 'terrorism', 'united', 'nations', 'war']",Azerbaijan_Armenia
2020-10-16 17:33:42,war,"France24 reporter in #Azerbaijan says government restricts her moves ; she is not free to report like her counterpart in #Armenia, she is allowed only to film what the authorities want to show from #war. I wonder what Aliyev has to hide?wonder what @Khadija_Ismayil  think of this",6.0,72,93,Lara_Aha,Armenia,"2,427","5,016",0,Azerbaijan Armenia war,azerbaijan armenia war,France reporter in  says government restricts her moves  she is not free to report like her counterpart in  she is allowed only to film what the authorities want to show from  I wonder what Aliyev has to hidewonder what   think of this,"['france', 'reporter', 'in', 'says', 'government', 'restricts', 'her', 'moves', 'she', 'is', 'not', 'free', 'to', 'report', 'like', 'her', 'counterpart', 'in', 'she', 'is', 'allowed', 'only', 'to', 'film', 'what', 'the', 'authorities', 'want', 'to', 'show', 'from', 'i', 'wonder', 'what', 'aliyev', 'has', 'to', 'hidewonder', 'what', 'think', 'of', 'this']","['france', 'reporter', 'says', 'government', 'restricts', 'moves', 'free', 'report', 'like', 'counterpart', 'allowed', 'film', 'authorities', 'want', 'show', 'wonder', 'aliyev', 'hidewonder', 'think']","['azerbaijan', 'armenia', 'war']","['azerbaijan', 'armenia', 'war']",Azerbaijan_Armenia
2020-10-16 16:56:35,war,"#StopAzerbaijaniAggression 
#StopAzeriAgression 
#war",,,,Mariam64124127,,5,5,0,StopAzerbaijaniAggression StopAzeriAgression war,stop azerbaijani aggression stop azeri agression war,  ,[],[],"['stop', 'azerbaijani', 'aggression', 'stop', 'azeri', 'agression', 'war']","['stop', 'azerbaijani', 'aggression', 'stop', 'azeri', 'agression', 'war']",Azerbaijan_Armenia
2020-10-16 16:39:12,war,"https://economist.com/europe/2020/10/17/turkey-locks-up-kurdish-mayors?fsrc=scn/fb/te/bl/ed/wearadifferentchainturkeylocksupkurdishmayorseurope…
#StopTurkishAggression #war #stoperdogan",,,,y4vkbjvRdQg7Gm3,,12,6,0,StopTurkishAggression war stoperdogan,stop turkish aggression wars top erdogan,  ,[],[],"['stop', 'turkish', 'aggression', 'wars', 'top', 'erdogan']","['stop', 'turkish', 'aggression', 'wars', 'top', 'erdogan']",Turkey
2020-10-16 16:37:35,war,"#Armenia and #Azerbajian are like two kids, seriously, innocent people are dying STOP THE WAR NOW! Don’t understand why NO ONE is raising the issue? #WAR

They are people",,,5,RKOTOfficial,Tehran,132,15.1K,0,Armenia Azerbajian WAR,armenia az erba jian war, and  are like two kids seriously innocent people are dying STOP THE WAR NOW Dont understand why NO ONE is raising the issue They are people,"['and', 'are', 'like', 'two', 'kids', 'seriously', 'innocent', 'people', 'are', 'dying', 'stop', 'the', 'war', 'now', 'dont', 'understand', 'why', 'no', 'one', 'is', 'raising', 'the', 'issue', 'they', 'are', 'people']","['like', 'two', 'kids', 'seriously', 'innocent', 'people', 'dying', 'stop', 'war', 'dont', 'understand', 'one', 'raising', 'issue', 'people']","['armenia', 'az', 'erba', 'jian', 'war']","['armenia', 'az', 'erba', 'jian', 'war']",Azerbaijan_Armenia
2020-10-16 16:13:23,war,Also would like to note I dont support either party. #fucktrump #DonaldTrump #JoeBiden #war #Debates2020 #disappointment #america #AmericaFirst #american #disgraced #usa #GeorgeWashington #turningoverinhisgrave,,,1,goatsforcheese,,50,1,0,fucktrump DonaldTrump JoeBiden war Debates2020 disappointment america AmericaFirst american disgraced usa GeorgeWashington turningoverinhisgrave,fuck trump donald trump joebidenwardebates2020 disappointment america america first american disgraced usa george washington turning over in his grave,Also would like to note I dont support either party             ,"['also', 'would', 'like', 'to', 'note', 'i', 'dont', 'support', 'either', 'party']","['also', 'would', 'like', 'note', 'dont', 'support', 'either', 'party']","['fuck', 'trump', 'donald', 'trump', 'joebidenwardebates2020', 'disappointment', 'america', 'america', 'first', 'american', 'disgraced', 'usa', 'george', 'washington', 'turning', 'over', 'in', 'his', 'grave']","['fuck', 'trump', 'donald', 'trump', 'joebidenwardebates2020', 'disappointment', 'america', 'america', 'first', 'american', 'disgraced', 'usa', 'george', 'washington', 'turning', 'grave']",USA
2020-10-16 15:25:52,war,"This is the #war of civilizations: the #Azerbaijani army is shooting our prisoners of war in the style of ISIS, and our doctors are saving the lives of wounded Azerbaijani prisoners.  #Terrorism cannot win, civilization will win, peace will win.

#StopAzerbaijaniAggression",,,,YanArmenia,Armenia,650,203,0,war Azerbaijani Terrorism StopAzerbaijaniAggression,war azerbaijani terrorism stop azerbaijani aggression,This is the  of civilizations the  army is shooting our prisoners of war in the style of ISIS and our doctors are saving the lives of wounded Azerbaijani prisoners   cannot win civilization will win peace will win,"['this', 'is', 'the', 'of', 'civilizations', 'the', 'army', 'is', 'shooting', 'our', 'prisoners', 'of', 'war', 'in', 'the', 'style', 'of', 'isis', 'and', 'our', 'doctors', 'are', 'saving', 'the', 'lives', 'of', 'wounded', 'azerbaijani', 'prisoners', 'can', 'not', 'win', 'civilization', 'will', 'win', 'peace', 'will', 'win']","['civilizations', 'army', 'shooting', 'prisoners', 'war', 'style', 'isis', 'doctors', 'saving', 'lives', 'wounded', 'azerbaijani', 'prisoners', 'win', 'civilization', 'win', 'peace', 'win']","['war', 'azerbaijani', 'terrorism', 'stop', 'azerbaijani', 'aggression']","['war', 'azerbaijani', 'terrorism', 'stop', 'azerbaijani', 'aggression']",Azerbaijan_Armenia
2020-10-16 15:07:46,war,"Senator Paul: ""He sounds great and wants libertarians and everyone across the country to know he is ending the war in Afghanistan!""

Source: https://twitter.com/realDonaldTrump/status/1317057909927325700…

#Libertarian #Independent #Election2020 #Afghanistan #War #USPolitics #Peace #Strength #Trump2020",,1,1,GifAgain,United States,995,320,0,Libertarian Independent Election2020 Afghanistan War USPolitics Peace Strength Trump2020,libertarian independent election 2020 afghanistan war us politics peace strength trump2020,Senator Paul He sounds great and wants libertarians and everyone across the country to know he is ending the war in AfghanistanSource         ,"['senator', 'paul', 'he', 'sounds', 'great', 'and', 'wants', 'libertarians', 'and', 'everyone', 'across', 'the', 'country', 'to', 'know', 'he', 'is', 'ending', 'the', 'war', 'in', 'afghanistansource']","['senator', 'paul', 'sounds', 'great', 'wants', 'libertarians', 'everyone', 'across', 'country', 'know', 'ending', 'war', 'afghanistansource']","['libertarian', 'independent', 'election', '2020', 'afghanistan', 'war', 'us', 'politics', 'peace', 'strength', 'trump2020']","['libertarian', 'independent', 'election', '2020', 'afghanistan', 'war', 'us', 'politics', 'peace', 'strength', 'trump2020']",USA
2020-10-16 14:54:48,war,"Qarabağ Azərbaycandır! 

#QarabağAzərbaycandır #AzərbaycanSilahlıQuvvələri #AzərbaycanOrdusu #Azerbaijanarmy #AzerbaijanArmedForces #Azerbaijan #Baku #airforce #war #karabakhwar #Qarabag #Qarabagmuharibəsi #Azərbaycanəsgəri #Azerbaijansoliders #nagornokarabakh #Modernwar",,,,Anar_Sadigov,Azerbaijan,50,17,0,QarabağAzərbaycandır AzərbaycanSilahlıQuvvələri AzərbaycanOrdusu Azerbaijanarmy AzerbaijanArmedForces Azerbaijan Baku airforce war karabakhwar Qarabag Qarabagmuharibəsi Azərbaycanəsgəri Azerbaijansoliders nagornokarabakh Modernwar,qarabaazrbaycandrazrbay can sila hlquvvlriazrbaycanordusu azerbaijan army azerbaijan armed forces azerbaijan baku air force war karabakh war q arab agqarabagmuharibsiazrbay cans gri azerbaijan soliders nagorno karabakh modern war,Qarabağ Azərbaycandır                ,"['qarabağ', 'azərbaycandır']","['qarabağ', 'azərbaycandır']","['qarabaazrbaycandrazrbay', 'can', 'sila', 'hlquvvlriazrbaycanordusu', 'azerbaijan', 'army', 'azerbaijan', 'armed', 'forces', 'azerbaijan', 'baku', 'air', 'force', 'war', 'karabakh', 'war', 'q', 'arab', 'agqarabagmuharibsiazrbay', 'cans', 'gri', 'azerbaijan', 'soliders', 'nagorno', 'karabakh', 'modern', 'war']","['qarabaazrbaycandrazrbay', 'sila', 'hlquvvlriazrbaycanordusu', 'azerbaijan', 'army', 'azerbaijan', 'armed', 'forces', 'azerbaijan', 'baku', 'air', 'force', 'war', 'karabakh', 'war', 'q', 'arab', 'agqarabagmuharibsiazrbay', 'cans', 'gri', 'azerbaijan', 'soliders', 'nagorno', 'karabakh', 'modern', 'war']",Azerbaijan_Armenia
2020-10-16 14:04:34,war,"America is locked cocked ; ready to shoot it’s foot off! We all need to slow down, calm down ; think! #CivilWar #pandemic #riots2020 #Chaos #looting #racism #war #BlackLivesMatter",,2,,newyorker9_28,"Bronx, NY",298,224,0,CivilWar pandemic riots2020 Chaos looting racism war BlackLivesMatter,civil war pandemic riots2020chaos looting racism war black lives matter,America is locked cocked  ready to shoot its foot off We all need to slow down calm down  think        ,"['america', 'is', 'locked', 'cocked', 'ready', 'to', 'shoot', 'its', 'foot', 'off', 'we', 'all', 'need', 'to', 'slow', 'down', 'calm', 'down', 'think']","['america', 'locked', 'cocked', 'ready', 'shoot', 'foot', 'need', 'slow', 'calm', 'think']","['civil', 'war', 'pandemic', 'riots2020chaos', 'looting', 'racism', 'war', 'black', 'lives', 'matter']","['civil', 'war', 'pandemic', 'riots2020chaos', 'looting', 'racism', 'war', 'black', 'lives', 'matter']",covid
2020-10-16 13:20:46,war,"Another city of #Azerbaijan - #Ordubad has been #attacked with missiles by #Armenian armed forces on 16.10.2020. Clearly, #Armenia wants another countries and especiallay #Turkey and #Russia to join the #war. #StopArmenianTerrorism 
#Karabakh #OpenYourEyes #KarabakhisAzerbajian",1.0,1,2,badabum459mina,"California, USA",261,199,0,Azerbaijan Ordubad attacked Armenian Armenia Turkey Russia war StopArmenianTerrorism Karabakh OpenYourEyes KarabakhisAzerbajian,azerbaijan or du bad attacked armenian armenia turkey russia wars top armenian terrorism karabakh open your eyes karabakh is az erba jian,Another city of    has been  with missiles by  armed forces on  Clearly  wants another countries and especiallay  and  to join the     ,"['another', 'city', 'of', 'has', 'been', 'with', 'missiles', 'by', 'armed', 'forces', 'on', 'clearly', 'wants', 'another', 'countries', 'and', 'especiallay', 'and', 'to', 'join', 'the']","['another', 'city', 'missiles', 'armed', 'forces', 'clearly', 'wants', 'another', 'countries', 'especiallay', 'join']","['azerbaijan', 'or', 'du', 'bad', 'attacked', 'armenian', 'armenia', 'turkey', 'russia', 'wars', 'top', 'armenian', 'terrorism', 'karabakh', 'open', 'your', 'eyes', 'karabakh', 'is', 'az', 'erba', 'jian']","['azerbaijan', 'du', 'bad', 'attacked', 'armenian', 'armenia', 'turkey', 'russia', 'wars', 'top', 'armenian', 'terrorism', 'karabakh', 'open', 'eyes', 'karabakh', 'az', 'erba', 'jian']",Azerbaijan_Armenia
2020-10-17 23:31:18,war,"They only come out at night. Hunker down before the sun drops and they come for you.
#KindleUnlimited #ScienceFiction #Kindle #War #fiction #Scifi #zombiebooks #undead #zompoc #usairforce #postapocalyptic #horrorbooks #USMC #us  #covid19 https://amzn.to/2T1C3Mp",,,,milscifi,Arizona,470,439,0,KindleUnlimited ScienceFiction Kindle War fiction Scifi zombiebooks undead zompoc usairforce postapocalyptic horrorbooks USMC us covid19,kindle unlimited science fiction kindle war fiction scifi zombie books undead zom pocus air force post apocalyptic horror books usmcuscovid19,They only come out at night Hunker down before the sun drops and they come for you                ,"['they', 'only', 'come', 'out', 'at', 'night', 'hunker', 'down', 'before', 'the', 'sun', 'drops', 'and', 'they', 'come', 'for', 'you']","['come', 'night', 'hunker', 'sun', 'drops', 'come']","['kindle', 'unlimited', 'science', 'fiction', 'kindle', 'war', 'fiction', 'scifi', 'zombie', 'books', 'undead', 'zom', 'pocus', 'air', 'force', 'post', 'apocalyptic', 'horror', 'books', 'usmcuscovid19']","['kindle', 'unlimited', 'science', 'fiction', 'kindle', 'war', 'fiction', 'scifi', 'zombie', 'books', 'undead', 'zom', 'pocus', 'air', 'force', 'post', 'apocalyptic', 'horror', 'books', 'usmcuscovid19']",covid
2020-10-17 22:45:35,war,"Religieuze #oorlog in #NagornoKarabakh: Turkse milities onthoofden #Christelijke krijgsgevangenen
Religous #war in #NagornoKarabagh: Turkish militias decapitate #Christian PoW's
https://frontnieuws.com/religieuze-oorlog-in-nagorno-karabach-turkse-milities-onthoofden-christelijke-krijgsgevangenen/…
#Erdogan #Turkey #Erdoganistan #Armenians #ArmenianGenocide #Azerbajian #Islam",,1,1,Aethonaia,,"4,775","3,698",0,oorlog NagornoKarabakh Christelijke war NagornoKarabagh Christian Erdogan Turkey Erdoganistan Armenians ArmenianGenocide Azerbajian Islam,oorlog nagorno karabakh christel ijk e war nagorno karabagh christian erdogan turkey erdogan is tan armenians armenian genocide az erba jian islam,Religieuze  in  Turkse milities onthoofden  krijgsgevangenenReligous  in  Turkish militias decapitate  PoWs      ,"['religieuze', 'in', 'turkse', 'milities', 'onthoofden', 'krijgsgevangenenreligous', 'in', 'turkish', 'militias', 'decapitate', 'pows']","['religieuze', 'turkse', 'milities', 'onthoofden', 'krijgsgevangenenreligous', 'turkish', 'militias', 'decapitate', 'pows']","['oorlog', 'nagorno', 'karabakh', 'christel', 'ijk', 'e', 'war', 'nagorno', 'karabagh', 'christian', 'erdogan', 'turkey', 'erdogan', 'is', 'tan', 'armenians', 'armenian', 'genocide', 'az', 'erba', 'jian', 'islam']","['oorlog', 'nagorno', 'karabakh', 'christel', 'ijk', 'e', 'war', 'nagorno', 'karabagh', 'christian', 'erdogan', 'turkey', 'erdogan', 'tan', 'armenians', 'armenian', 'genocide', 'az', 'erba', 'jian', 'islam']",Azerbaijan_Armenia
2020-10-17 22:22:49,war,"@SecPompeo @VP @realDonaldTrump @marcorubio @tedcruz
If You're Sick of Seeing #Christian #Churches Bombed 
If You're Tired of #ISIS Chopping Heads 
If You're Tired of #IslamoFascism 
If You're Tired of #War After War 
Watch the clip then Stop The #TurkishHitler  
#StopErdogan",,1,2,rostomzavarian,,"5,001","2,730",0,Christian Churches ISIS IslamoFascism War TurkishHitler StopErdogan,christian churches isis islamofascism war turkish hitler stop erdogan,    If Youre Sick of Seeing   Bombed If Youre Tired of  Chopping Heads If Youre Tired of  If Youre Tired of  After War Watch the clip then Stop The   ,"['if', 'youre', 'sick', 'of', 'seeing', 'bombed', 'if', 'youre', 'tired', 'of', 'chopping', 'heads', 'if', 'youre', 'tired', 'of', 'if', 'youre', 'tired', 'of', 'after', 'war', 'watch', 'the', 'clip', 'then', 'stop', 'the']","['youre', 'sick', 'seeing', 'bombed', 'youre', 'tired', 'chopping', 'heads', 'youre', 'tired', 'youre', 'tired', 'war', 'watch', 'clip', 'stop']","['christian', 'churches', 'isis', 'islamofascism', 'war', 'turkish', 'hitler', 'stop', 'erdogan']","['christian', 'churches', 'isis', 'islamofascism', 'war', 'turkish', 'hitler', 'stop', 'erdogan']",Turkey
2020-10-17 21:53:05,war,"#Christianity #War #ArmeniaWantsPeace #StopGenocide #RecognizeArtsakh #StopErdogan #StopAliyev #SanctionTurkey
#stopterrorism",,9,10,maaaar72,,379,30,0,Christianity War ArmeniaWantsPeace StopGenocide RecognizeArtsakh StopErdogan StopAliyev SanctionTurkey stopterrorism,christianity war armenia wants peace stop genocide recognize artsakh stop erdogan stop aliyev sanction turkey stop terrorism,       ,[],[],"['christianity', 'war', 'armenia', 'wants', 'peace', 'stop', 'genocide', 'recognize', 'artsakh', 'stop', 'erdogan', 'stop', 'aliyev', 'sanction', 'turkey', 'stop', 'terrorism']","['christianity', 'war', 'armenia', 'wants', 'peace', 'stop', 'genocide', 'recognize', 'artsakh', 'stop', 'erdogan', 'stop', 'aliyev', 'sanction', 'turkey', 'stop', 'terrorism']",Azerbaijan_Armenia
2020-10-17 21:43:50,war,NAE Finals Week 2 who y’all got? #fortnite #FortniteAfricanServers #Trending #FortniteNexusWar #FNCS #Competition #war,,,1,BangerEsports,,5,7,0,fortnite FortniteAfricanServers Trending FortniteNexusWar FNCS Competition war,fort nite fort nite african servers trending fort nite nexus warf ncs competition war,NAE Finals Week  who yall got       ,"['nae', 'finals', 'week', 'who', 'yall', 'got']","['nae', 'finals', 'week', 'yall', 'got']","['fort', 'nite', 'fort', 'nite', 'african', 'servers', 'trending', 'fort', 'nite', 'nexus', 'warf', 'ncs', 'competition', 'war']","['fort', 'nite', 'fort', 'nite', 'african', 'servers', 'trending', 'fort', 'nite', 'nexus', 'warf', 'ncs', 'competition', 'war']",Africa
2020-10-17 21:30:03,war,"Pon un virus en tu vida. Metáforas COVID-19 Parte 6  #WAR 11 apuntes para un  crack histórico 29–08–20. bitácora de guerra educativa para pandemia mundial, en emergencia ecológica. https://medium.com/t5es/pon-un-virus-en-tu-vida-met%C3%A1foras-covid-19-parte-6-war-11-apuntes-para-crack-hist%C3%B3rico-29-08-20-242526790bf0?source=friends_link;sk=2f18a7ef725d9d3bc6cdd295ba140da6… #COVID19 @eraser en #T5eS Emergencia y Esclavitud #COVID2019 #NWO #guerra",,,,eraser,Sevilla,12.3K,25.6K,0,WAR COVID19 T5eS COVID2019 NWO guerra,war covid19t5escovid2019nwo guerra,Pon un virus en tu vida Metáforas COVID Parte     apuntes para un  crack histórico –– bitácora de guerra educativa para pandemia mundial en emergencia ecológica    en  Emergencia y Esclavitud   ,"['pon', 'un', 'virus', 'en', 'tu', 'vida', 'metáforas', 'covid', 'parte', 'apuntes', 'para', 'un', 'crack', 'histórico', '––', 'bitácora', 'de', 'guerra', 'educativa', 'para', 'pandemia', 'mundial', 'en', 'emergencia', 'ecológica', 'en', 'emergencia', 'y', 'esclavitud']","['pon', 'un', 'virus', 'en', 'tu', 'vida', 'metáforas', 'covid', 'parte', 'apuntes', 'para', 'un', 'crack', 'histórico', '––', 'bitácora', 'de', 'guerra', 'educativa', 'para', 'pandemia', 'mundial', 'en', 'emergencia', 'ecológica', 'en', 'emergencia', 'esclavitud']","['war', 'covid19t5escovid2019nwo', 'guerra']","['war', 'covid19t5escovid2019nwo', 'guerra']",covid
2020-10-17 20:50:30,war,"Failure or victory we take with dignity. #Armenians don’t ask #terroristTurkey to fight for them, they don’t invite #jihadist killers on the Caucasus, they don’t humiliate #war prisoners, they don’t attack #hospitals don’t do #WarCrime",,1,,RJeladian,Canada,44,20,0,Armenians terroristTurkey jihadist war hospitals WarCrime,armenians terrorist turkey jihadist war hospitals war crime,Failure or victory we take with dignity  dont ask  to fight for them they dont invite  killers on the Caucasus they dont humiliate  prisoners they dont attack  dont do ,"['failure', 'or', 'victory', 'we', 'take', 'with', 'dignity', 'dont', 'ask', 'to', 'fight', 'for', 'them', 'they', 'dont', 'invite', 'killers', 'on', 'the', 'caucasus', 'they', 'dont', 'humiliate', 'prisoners', 'they', 'dont', 'attack', 'dont', 'do']","['failure', 'victory', 'take', 'dignity', 'dont', 'ask', 'fight', 'dont', 'invite', 'killers', 'caucasus', 'dont', 'humiliate', 'prisoners', 'dont', 'attack', 'dont']","['armenians', 'terrorist', 'turkey', 'jihadist', 'war', 'hospitals', 'war', 'crime']","['armenians', 'terrorist', 'turkey', 'jihadist', 'war', 'hospitals', 'war', 'crime']",Azerbaijan_Armenia
2020-10-17 20:36:37,war,#Armenia #USAFacts #NewShot #StopAzerbaijaniAggression #StopTurkishAggresion #StopErdogan #war #NagornoKarabakh #ArtsakhIsStrong #bbcnews,,,,DallakyanArev,,17,4,0,Armenia USAFacts NewShot StopAzerbaijaniAggression StopTurkishAggresion StopErdogan war NagornoKarabakh ArtsakhIsStrong bbcnews,armenia usa facts new shots top azerbaijani aggression stop turkish aggres ions top erdogan war nagorno karabakh artsakh is strong bbc news,         ,[],[],"['armenia', 'usa', 'facts', 'new', 'shots', 'top', 'azerbaijani', 'aggression', 'stop', 'turkish', 'aggres', 'ions', 'top', 'erdogan', 'war', 'nagorno', 'karabakh', 'artsakh', 'is', 'strong', 'bbc', 'news']","['armenia', 'usa', 'facts', 'new', 'shots', 'top', 'azerbaijani', 'aggression', 'stop', 'turkish', 'aggres', 'ions', 'top', 'erdogan', 'war', 'nagorno', 'karabakh', 'artsakh', 'strong', 'bbc', 'news']",Azerbaijan_Armenia
2020-10-17 20:14:46,war,"15 minutes of peace.

#Azerbaijan and #Armenia agree to a  humanitarian truce.

21 days of #War",,,,I_Abdullayev,"Baku, Azerbaijan",47,38,0,Azerbaijan Armenia War,azerbaijan armenia war, minutes of peace and  agree to a  humanitarian truce days of ,"['minutes', 'of', 'peace', 'and', 'agree', 'to', 'a', 'humanitarian', 'truce', 'days', 'of']","['minutes', 'peace', 'agree', 'humanitarian', 'truce', 'days']","['azerbaijan', 'armenia', 'war']","['azerbaijan', 'armenia', 'war']",Azerbaijan_Armenia
2020-10-17 19:49:31,war,"#Trump more in need of
a 'joint' than any man in the
western world! 
#weed not #war 

#BidenHarris2020 

San Francisco - Scott McKenzie https://youtu.be/7I0vkKy504U via @YouTube",,,2,SteveDavid845,"Manchester, United Kingdom",21.4K,20.1K,0,Trump weed war BidenHarris2020,trump weedwarbidenharris2020, more in need ofa joint than any man in thewestern world  not   San Francisco  Scott McKenzie  via ,"['more', 'in', 'need', 'ofa', 'joint', 'than', 'any', 'man', 'in', 'thewestern', 'world', 'not', 'san', 'francisco', 'scott', 'mckenzie', 'via']","['need', 'ofa', 'joint', 'man', 'thewestern', 'world', 'san', 'francisco', 'scott', 'mckenzie', 'via']","['trump', 'weedwarbidenharris2020']","['trump', 'weedwarbidenharris2020']",USA
2020-10-17 18:02:00,war,My heart is breaking  We will win this #war ; we will rebuild! These honorable soldiers will not die without a cause. #PeaceForArmenia #StopAliyev #StopAzeriAggression #StopAzerbaijanTerrorism #StopErdogan #RecognizeArtsakh #ArtsakhStrong,1.0,,2,PLA_41010,"Northridge, CA",256,59,0,war PeaceForArmenia StopAliyev StopAzeriAggression StopAzerbaijanTerrorism StopErdogan RecognizeArtsakh ArtsakhStrong,war peace for armenia stop aliyev stop azeri aggression stop azerbaijan terrorism stop erdogan recognize artsakh artsakh strong,My heart is breaking  We will win this   we will rebuild These honorable soldiers will not die without a cause       ,"['my', 'heart', 'is', 'breaking', 'we', 'will', 'win', 'this', 'we', 'will', 'rebuild', 'these', 'honorable', 'soldiers', 'will', 'not', 'die', 'without', 'a', 'cause']","['heart', 'breaking', 'win', 'rebuild', 'honorable', 'soldiers', 'die', 'without', 'cause']","['war', 'peace', 'for', 'armenia', 'stop', 'aliyev', 'stop', 'azeri', 'aggression', 'stop', 'azerbaijan', 'terrorism', 'stop', 'erdogan', 'recognize', 'artsakh', 'artsakh', 'strong']","['war', 'peace', 'armenia', 'stop', 'aliyev', 'stop', 'azeri', 'aggression', 'stop', 'azerbaijan', 'terrorism', 'stop', 'erdogan', 'recognize', 'artsakh', 'artsakh', 'strong']",Azerbaijan_Armenia
